latitude(y);longitude(x);hasPassenger;time;path;path_length;path_time;velocity_m_s
37.78127;-122.39581;1;1213037376;;;;
37.77969;-122.39374;1;1213037316;LINESTRING (-122.39581 37.78127, -122.39374 37.77969);252.90599739022718;60;4.215099956503787
37.77685;-122.39518;1;1213037256;LINESTRING (-122.39374 37.77969, -122.39518 37.77685);340.20929302342734;60;5.6701548837237885
37.77654;-122.39543;0;1213037254;LINESTRING (-122.39518 37.77685, -122.39543 37.77654);40.87773832418427;2;20.438869162092136
37.7766;-122.39542;0;1213037177;LINESTRING (-122.39543 37.77654, -122.39542 37.7766);6.729336623852685;77;0.08739398212795695
37.77595;-122.39642;0;1213037117;LINESTRING (-122.39542 37.7766, -122.39642 37.77595);113.79136885652647;60;1.8965228142754413
37.77904;-122.39269;0;1213037054;LINESTRING (-122.39642 37.77595, -122.39269 37.77904);474.89270770400697;63;7.53797948736519
37.78067;-122.39072;0;1213036993;LINESTRING (-122.39269 37.77904, -122.39072 37.78067);250.65126704465845;61;4.109037164666532
37.78069;-122.39071;1;1213036992;LINESTRING (-122.39072 37.78067, -122.39071 37.78069);2.3912523962959122;1;2.3912523962959122
37.78254;-122.39342;1;1213036939;LINESTRING (-122.39071 37.78069, -122.39342 37.78254);314.7039206890013;53;5.937809824320778
37.78565;-122.39686;1;1213036890;LINESTRING (-122.39342 37.78254, -122.39686 37.78565);459.32428822005005;49;9.373965065715307
37.78538;-122.40007;1;1213036829;LINESTRING (-122.39686 37.78565, -122.40007 37.78538);283.68298725224133;61;4.650540774626907
37.78938;-122.40134;1;1213036771;LINESTRING (-122.40007 37.78538, -122.40134 37.78938);458.5675274500756;58;7.906336680173717
37.78896;-122.40232;1;1213036699;LINESTRING (-122.40134 37.78938, -122.40232 37.78896);97.96498365680972;72;1.3606247730112462
37.78868;-122.40511;1;1213036649;LINESTRING (-122.40232 37.78896, -122.40511 37.78868);247.13893766376202;50;4.94277875327524
37.78867;-122.40541;1;1213036579;LINESTRING (-122.40511 37.78868, -122.40541 37.78867);26.385849561356544;70;0.3769407080193792
37.78829;-122.408;1;1213036528;LINESTRING (-122.40541 37.78867, -122.408 37.78829);231.4851543878321;51;4.538924595839845
37.78743;-122.41252;1;1213036459;LINESTRING (-122.408 37.78829, -122.41252 37.78743);408.54731391570687;69;5.920975563995752
37.7862;-122.42465;1;1213036297;LINESTRING (-122.41252 37.78743, -122.42465 37.7862);1074.6854366512898;162;6.63386072006969
37.7862;-122.42465;1;1213036278;LINESTRING (-122.42465 37.7862, -122.42465 37.7862);0.0;19;0.0
37.78718;-122.42476;1;1213036218;LINESTRING (-122.42465 37.7862, -122.42476 37.78718);109.39892930827156;60;1.8233154884711926
37.7875;-122.42317;1;1213036170;LINESTRING (-122.42476 37.78718, -122.42317 37.7875);144.18288491626905;48;3.0038101024222716
37.7875;-122.42317;1;1213036152;LINESTRING (-122.42317 37.7875, -122.42317 37.7875);0.0;18;0.0
37.78745;-122.42211;0;1213036151;LINESTRING (-122.42317 37.7875, -122.42211 37.78745);93.31446644646131;1;93.31446644646131
37.78803;-122.42018;0;1213036061;LINESTRING (-122.42211 37.78745, -122.42018 37.78803);181.44867179947676;90;2.0160963533275194
37.78868;-122.42185;0;1213036017;LINESTRING (-122.42018 37.78803, -122.42185 37.78868);163.58450250122507;44;3.71782960230057
37.7886;-122.42207;0;1213035967;LINESTRING (-122.42185 37.78868, -122.42207 37.7886);21.28085840481542;50;0.4256171680963084
37.78973;-122.42219;0;1213035908;LINESTRING (-122.42207 37.7886, -122.42219 37.78973);126.09196806192404;59;2.13715200104956
37.7932;-122.42305;0;1213035837;LINESTRING (-122.42219 37.78973, -122.42305 37.7932);393.17702512559373;71;5.537704579233714
37.79375;-122.42458;0;1213035777;LINESTRING (-122.42305 37.7932, -122.42458 37.79375);147.6963030091265;60;2.4616050501521083
37.79265;-122.42282;0;1213035717;LINESTRING (-122.42458 37.79375, -122.42282 37.79265);197.17362587894806;60;3.2862270979824677
37.79111;-122.42247;0;1213035679;LINESTRING (-122.42282 37.79265, -122.42247 37.79111);173.98005634592025;38;4.578422535418954
37.78907;-122.42503;0;1213035618;LINESTRING (-122.42247 37.79111, -122.42503 37.78907);319.4683630493374;61;5.237186279497335
37.78752;-122.42435;0;1213035559;LINESTRING (-122.42503 37.78907, -122.42435 37.78752);182.4169155367865;59;3.091812127742144
37.7875;-122.42443;1;1213035556;LINESTRING (-122.42435 37.78752, -122.42443 37.7875);7.373455296890195;3;2.457818432296732
37.78793;-122.41863;1;1213035504;LINESTRING (-122.42443 37.7875, -122.41863 37.78793);511.91769785289574;52;9.844571112555688
37.78923;-122.41707;1;1213035462;LINESTRING (-122.41863 37.78793, -122.41707 37.78923);199.218229766571;42;4.743291184918357
37.78923;-122.41707;1;1213035445;LINESTRING (-122.41707 37.78923, -122.41707 37.78923);0.0;17;0.0
37.79032;-122.41447;1;1213035384;LINESTRING (-122.41707 37.78923, -122.41447 37.79032);258.6289836649398;61;4.239819404343276
37.79097;-122.4092;1;1213035326;LINESTRING (-122.41447 37.79032, -122.4092 37.79097);468.6936945823058;58;8.080925768660444
37.79379;-122.40958;1;1213035262;LINESTRING (-122.4092 37.79097, -122.40958 37.79379);315.342499553311;64;4.927226555520484
37.79381;-122.40956;0;1213035248;LINESTRING (-122.40958 37.79379, -122.40956 37.79381);2.8344454900804603;14;0.2024603921486043
37.7944;-122.40981;0;1213035188;LINESTRING (-122.40956 37.79381, -122.40981 37.7944);69.18503186038761;60;1.1530838643397936
37.79459;-122.40804;0;1213035142;LINESTRING (-122.40981 37.7944, -122.40804 37.79459);156.95437921801258;46;3.412051722130708
37.79445;-122.4079;0;1213035082;LINESTRING (-122.40804 37.79459, -122.4079 37.79445);19.841044100465165;60;0.3306840683410861
37.79444;-122.4079;1;1213035080;LINESTRING (-122.4079 37.79445, -122.4079 37.79444);1.111949266008448;2;0.555974633004224
37.79375;-122.40988;1;1213035031;LINESTRING (-122.4079 37.79444, -122.40988 37.79375);190.1457063164879;49;3.8805246187038342
37.79383;-122.4098;1;1213034971;LINESTRING (-122.40988 37.79375, -122.4098 37.79383);11.3377825486772;60;0.18896304247795334
37.79321;-122.41417;1;1213034911;LINESTRING (-122.4098 37.79383, -122.41417 37.79321);390.1269658421583;60;6.5021160973693055
37.79466;-122.41653;1;1213034850;LINESTRING (-122.41417 37.79321, -122.41653 37.79466);262.67486521573926;61;4.3061453314055615
37.79559;-122.41729;1;1213034801;LINESTRING (-122.41653 37.79466, -122.41729 37.79559);123.09882249338287;49;2.5122208672118953
37.79531;-122.41964;0;1213034759;LINESTRING (-122.41729 37.79559, -122.41964 37.79531);208.82068898078788;42;4.971921166209235
37.7932;-122.4212;0;1213034689;LINESTRING (-122.41964 37.79531, -122.4212 37.7932);271.7286918672633;70;3.8818384552466187
37.78985;-122.41984;0;1213034608;LINESTRING (-122.4212 37.7932, -122.41984 37.78985);391.2031803493106;81;4.829668893201366
37.78891;-122.41584;0;1213034563;LINESTRING (-122.41984 37.78985, -122.41584 37.78891);366.70716990512614;45;8.149048220113913
37.78911;-122.40975;0;1213034499;LINESTRING (-122.41584 37.78891, -122.40975 37.78911);535.6163677729626;64;8.36900574645254
37.79013;-122.40867;0;1213034459;LINESTRING (-122.40975 37.78911, -122.40867 37.79013);147.88676954824004;40;3.697169238706001
37.79103;-122.40881;0;1213034405;LINESTRING (-122.40867 37.79013, -122.40881 37.79103);100.82874167578778;54;1.867198919921996
37.79103;-122.40881;0;1213034388;LINESTRING (-122.40881 37.79103, -122.40881 37.79103);0.0;17;0.0
37.79144;-122.40859;0;1213034318;LINESTRING (-122.40881 37.79103, -122.40859 37.79144);49.51926784910869;70;0.7074181121301241
37.79149;-122.40806;0;1213034270;LINESTRING (-122.40859 37.79144, -122.40806 37.79149);46.90251861963776;48;0.9771358045757866
37.79149;-122.40806;1;1213034246;LINESTRING (-122.40806 37.79149, -122.40806 37.79149);0.0;24;0.0
37.7915;-122.40738;1;1213034208;LINESTRING (-122.40806 37.79149, -122.40738 37.7915);59.76285942547625;38;1.5727068269862172
37.79195;-122.40926;1;1213034148;LINESTRING (-122.40738 37.7915, -122.40926 37.79195);172.60945632239807;60;2.876824272039968
37.79127;-122.41507;1;1213034086;LINESTRING (-122.40926 37.79195, -122.41507 37.79127);516.1006586264803;62;8.324204171394843
37.79093;-122.41738;1;1213034027;LINESTRING (-122.41507 37.79127, -122.41738 37.79093);206.47463311136082;59;3.499570052734929
37.79101;-122.41731;0;1213033999;LINESTRING (-122.41738 37.79093, -122.41731 37.79101);10.815121864190155;28;0.38625435229250554
37.79137;-122.41439;0;1213033927;LINESTRING (-122.41731 37.79101, -122.41439 37.79137);259.6891876305992;72;3.606794272647211
37.79202;-122.40955;0;1213033865;LINESTRING (-122.41439 37.79137, -122.40955 37.79202);431.3939508796781;62;6.957966949672227
37.7935;-122.40964;0;1213033815;LINESTRING (-122.40955 37.79202, -122.40964 37.7935);164.75839691398937;50;3.2951679382797874
37.7935;-122.40964;1;1213033803;LINESTRING (-122.40964 37.7935, -122.40964 37.7935);0.0;12;0.0
37.79198;-122.40914;1;1213033775;LINESTRING (-122.40964 37.7935, -122.40914 37.79198);174.633284365195;28;6.236903013042679
37.79025;-122.40775;1;1213033714;LINESTRING (-122.40914 37.79198, -122.40775 37.79025);227.8678717857227;61;3.7355388817331594
37.78983;-122.40741;1;1213033654;LINESTRING (-122.40775 37.79025, -122.40741 37.78983);55.44087366979926;60;0.924014561163321
37.78658;-122.40778;1;1213033594;LINESTRING (-122.40741 37.78983, -122.40778 37.78658);362.843206587852;60;6.0473867764642
37.78658;-122.40778;1;1213033572;LINESTRING (-122.40778 37.78658, -122.40778 37.78658);0.0;22;0.0
37.78644;-122.40877;1;1213033517;LINESTRING (-122.40778 37.78658, -122.40877 37.78644);88.38031135399643;55;1.6069147518908442
37.78423;-122.40783;1;1213033456;LINESTRING (-122.40877 37.78644, -122.40783 37.78423);259.25330796110234;61;4.25005422887053
37.78424;-122.40782;0;1213033454;LINESTRING (-122.40783 37.78423, -122.40782 37.78424);1.4172932704461534;2;0.7086466352230767
37.78399;-122.40764;0;1213033393;LINESTRING (-122.40782 37.78424, -122.40764 37.78399);31.984245257080225;61;0.5243318894603316
37.78399;-122.40764;1;1213033386;LINESTRING (-122.40764 37.78399, -122.40764 37.78399);0.0;7;0.0
37.78343;-122.40829;1;1213033326;LINESTRING (-122.40764 37.78399, -122.40829 37.78343);84.50098057867098;60;1.408349676311183
37.78383;-122.40924;1;1213033266;LINESTRING (-122.40829 37.78343, -122.40924 37.78383);94.59552105688994;60;1.5765920176148323
37.78704;-122.40965;1;1213033239;LINESTRING (-122.40924 37.78383, -122.40965 37.78704);358.7496063137181;27;13.287022456063633
37.78704;-122.40965;1;1213033220;LINESTRING (-122.40965 37.78704, -122.40965 37.78704);0.0;19;0.0
37.78704;-122.40965;1;1213033206;LINESTRING (-122.40965 37.78704, -122.40965 37.78704);0.0;14;0.0
37.78762;-122.41395;1;1213033168;LINESTRING (-122.40965 37.78704, -122.41395 37.78762);383.3322824375703;38;10.087691643093956
37.78762;-122.41395;1;1213033146;LINESTRING (-122.41395 37.78762, -122.41395 37.78762);0.0;22;0.0
37.7868;-122.41988;1;1213033087;LINESTRING (-122.41395 37.78762, -122.41988 37.7868);529.0241670133258;59;8.966511305310608
37.78631;-122.42465;1;1213033026;LINESTRING (-122.41988 37.7868, -122.42465 37.78631);422.7005951017106;61;6.929517952487059
37.78563;-122.42929;1;1213032966;LINESTRING (-122.42465 37.78631, -122.42929 37.78563);414.70494700661703;60;6.91174911677695
37.78552;-122.42995;0;1213032964;LINESTRING (-122.42929 37.78563, -122.42995 37.78552);59.275435538288534;2;29.637717769144267
37.78483;-122.43569;0;1213032885;LINESTRING (-122.42995 37.78552, -122.43569 37.78483);510.22630385320707;79;6.458560808268444
37.78742;-122.43863;0;1213032824;LINESTRING (-122.43569 37.78483, -122.43863 37.78742);386.89947142718336;61;6.34261428569153
37.78885;-122.43381;0;1213032735;LINESTRING (-122.43863 37.78742, -122.43381 37.78885);452.42250687314066;89;5.083398953630794
37.78777;-122.43358;0;1213032675;LINESTRING (-122.43381 37.78885, -122.43358 37.78777);121.77942778740193;60;2.0296571297900323
37.78569;-122.4332;0;1213032615;LINESTRING (-122.43358 37.78777, -122.4332 37.78569);233.68369278279482;60;3.8947282130465806
37.78314;-122.43344;0;1213032568;LINESTRING (-122.4332 37.78569, -122.43344 37.78314);284.33039448176083;47;6.04958286131406
37.78314;-122.43348;0;1213032494;LINESTRING (-122.43344 37.78314, -122.43348 37.78314);3.5152511782256153;74;0.047503394300346155
37.78326;-122.43322;1;1213032479;LINESTRING (-122.43348 37.78314, -122.43322 37.78326);26.459933942732988;15;1.7639955961821991
37.78164;-122.43101;1;1213032419;LINESTRING (-122.43322 37.78326, -122.43101 37.78164);264.89637749114394;60;4.414939624852399
37.78221;-122.42742;1;1213032359;LINESTRING (-122.43101 37.78164, -122.42742 37.78221);321.8023787316616;60;5.363372978861026
37.78273;-122.4275;1;1213032308;LINESTRING (-122.42742 37.78221, -122.4275 37.78273);58.24722093218404;51;1.142102371219295
37.78271;-122.42749;0;1213032275;LINESTRING (-122.4275 37.78273, -122.42749 37.78271);2.3912434815118817;33;0.07246192368217823
37.78277;-122.42744;0;1213032214;LINESTRING (-122.42749 37.78271, -122.42744 37.78277);7.988712621185772;61;0.130962501986652
37.78309;-122.42754;0;1213032154;LINESTRING (-122.42744 37.78277, -122.42754 37.78309);36.65156409923907;60;0.6108594016539844
37.78541;-122.42552;0;1213032084;LINESTRING (-122.42754 37.78309, -122.42552 37.78541);313.14875170328287;70;4.473553595761184
37.78563;-122.42147;0;1213032017;LINESTRING (-122.42552 37.78541, -122.42147 37.78563);356.74744308722467;67;5.324588702794398
37.78633;-122.41723;0;1213031957;LINESTRING (-122.42147 37.78563, -122.41723 37.78633);380.6454933765836;60;6.3440915562763935
37.78742;-122.40972;0;1213031895;LINESTRING (-122.41723 37.78633, -122.40972 37.78742);670.9923348694549;62;10.822457014023467
37.78763;-122.40645;0;1213031864;LINESTRING (-122.40972 37.78742, -122.40645 37.78763);288.3019407567617;31;9.30006260505683
37.78763;-122.40645;0;1213031835;LINESTRING (-122.40645 37.78763, -122.40645 37.78763);0.0;29;0.0
37.78865;-122.40677;0;1213031776;LINESTRING (-122.40645 37.78763, -122.40677 37.78865);116.8527719614674;59;1.9805554569740236
37.78664;-122.40842;0;1213031714;LINESTRING (-122.40677 37.78865, -122.40842 37.78664);266.41449797822946;62;4.297008031906927
37.77816;-122.40803;0;1213031686;LINESTRING (-122.40842 37.78664, -122.40803 37.77816);943.5556744867868;28;33.69841694595667
37.78683;-122.40363;0;1213031594;LINESTRING (-122.40803 37.77816, -122.40363 37.78683);1038.7174344742584;92;11.29040689645933
37.78583;-122.40131;0;1213031534;LINESTRING (-122.40363 37.78683, -122.40131 37.78583);232.22756208978922;60;3.8704593681631536
37.78572;-122.40107;0;1213031474;LINESTRING (-122.40131 37.78583, -122.40107 37.78572);24.380896674071558;60;0.4063482779011926
37.78572;-122.40107;0;1213031467;LINESTRING (-122.40107 37.78572, -122.40107 37.78572);0.0;7;0.0
37.78543;-122.40082;1;1213031451;LINESTRING (-122.40107 37.78572, -122.40082 37.78543);39.01924863986785;16;2.4387030399917404
37.7807;-122.39482;1;1213031419;LINESTRING (-122.40082 37.78543, -122.39482 37.7807);744.7538971174429;32;23.27355928492009
37.77634;-122.38986;1;1213031339;LINESTRING (-122.39482 37.7807, -122.38986 37.77634);651.9704469326806;80;8.149630586658507
37.77156;-122.38666;1;1213031271;LINESTRING (-122.38986 37.77634, -122.38666 37.77156);601.3394606984406;68;8.843227363212362
37.76441;-122.38771;1;1213031220;LINESTRING (-122.38666 37.77156, -122.38771 37.76441);800.3828808996747;51;15.693781978424994
37.76447;-122.38894;1;1213031148;LINESTRING (-122.38771 37.76441, -122.38894 37.76447);108.32696188776106;72;1.5045411373300146
37.76682;-122.38919;1;1213031096;LINESTRING (-122.38894 37.76447, -122.38919 37.76682);262.2304995176757;52;5.042894221493763
37.76815;-122.39496;1;1213031036;LINESTRING (-122.38919 37.76682, -122.39496 37.76815);528.3040648826045;60;8.805067748043408
37.76803;-122.39397;0;1213030780;LINESTRING (-122.39496 37.76815, -122.39397 37.76803);88.0372520253741;256;0.3438955157241176
37.76685;-122.39188;0;1213030747;LINESTRING (-122.39397 37.76803, -122.39188 37.76685);225.75596573552386;33;6.84108987077345
37.76611;-122.3889;0;1213030687;LINESTRING (-122.39188 37.76685, -122.3889 37.76611);274.56511479123657;60;4.576085246520609
37.76582;-122.38891;0;1213030626;LINESTRING (-122.3889 37.76611, -122.38891 37.76582);32.25850718441527;61;0.5288279866297586
37.76129;-122.38847;0;1213030592;LINESTRING (-122.38891 37.76582, -122.38847 37.76129);505.1957961283244;34;14.858699886127187
37.76068;-122.38872;0;1213030518;LINESTRING (-122.38847 37.76129, -122.38872 37.76068);71.30038355582353;74;0.963518696700318
37.76037;-122.3887;0;1213030458;LINESTRING (-122.38872 37.76068, -122.3887 37.76037);34.51523567180698;60;0.5752539278634496
37.75985;-122.38936;0;1213030398;LINESTRING (-122.3887 37.76037, -122.38936 37.75985);81.91212946829562;60;1.365202157804927
37.75982;-122.38934;1;1213030396;LINESTRING (-122.38936 37.75985, -122.38934 37.75982);3.770819038447944;2;1.885409519223972
37.7606;-122.38953;1;1213030349;LINESTRING (-122.38934 37.75982, -122.38953 37.7606);88.32567478852675;47;1.879269676351633
37.76419;-122.3904;1;1213030297;LINESTRING (-122.38953 37.7606, -122.3904 37.76419);406.44974587952214;52;7.816341266913887
37.76406;-122.39317;1;1213030230;LINESTRING (-122.3904 37.76419, -122.39317 37.76406);243.92246179117805;67;3.6406337580772843
37.76446;-122.39673;1;1213030167;LINESTRING (-122.39317 37.76406, -122.39673 37.76446);316.0822929714026;63;5.0171792535143265
37.7654;-122.39677;1;1213030145;LINESTRING (-122.39673 37.76446, -122.39677 37.7654);104.58235466679635;22;4.753743393945289
37.76607;-122.40205;1;1213030086;LINESTRING (-122.39677 37.7654, -122.40205 37.76607);470.0637672540907;59;7.967182495832046
37.76582;-122.40584;1;1213030014;LINESTRING (-122.40205 37.76607, -122.40584 37.76582);334.30531086486735;72;4.6431293175676025
37.76603;-122.40763;1;1213029954;LINESTRING (-122.40584 37.76582, -122.40763 37.76603);159.06740440150423;60;2.6511234066917373
37.77228;-122.41218;1;1213029893;LINESTRING (-122.40763 37.76603, -122.41218 37.77228);801.828725836451;61;13.144733210433623
37.77675;-122.41786;1;1213029835;LINESTRING (-122.41218 37.77228, -122.41786 37.77675);704.4675932360814;58;12.14599298682899
37.77974;-122.41852;1;1213029773;LINESTRING (-122.41786 37.77675, -122.41852 37.77974);337.49491772768215;62;5.443466414962615
37.78536;-122.41956;1;1213029711;LINESTRING (-122.41852 37.77974, -122.41956 37.78536);631.563794067831;62;10.186512807545663
37.7881;-122.42005;1;1213029681;LINESTRING (-122.41956 37.78536, -122.42005 37.7881);307.70188072632465;30;10.256729357544154
37.7881;-122.42005;1;1213029663;LINESTRING (-122.42005 37.7881, -122.42005 37.7881);0.0;18;0.0
37.78924;-122.42038;1;1213029591;LINESTRING (-122.42005 37.7881, -122.42038 37.78924);130.0368460521858;72;1.8060673062803585
37.79012;-122.41748;1;1213029531;LINESTRING (-122.42038 37.78924, -122.41748 37.79012);272.9741035784353;60;4.549568392973922
37.79015;-122.4175;0;1213029505;LINESTRING (-122.41748 37.79012, -122.4175 37.79015);3.770483190199254;26;0.14501858423843286
37.79002;-122.41782;0;1213029491;LINESTRING (-122.4175 37.79015, -122.41782 37.79002);31.617331526991464;14;2.258380823356533
37.79002;-122.41782;0;1213029472;LINESTRING (-122.41782 37.79002, -122.41782 37.79002);0.0;19;0.0
37.79001;-122.41781;1;1213029461;LINESTRING (-122.41782 37.79002, -122.41781 37.79001);1.417250653854488;11;0.12884096853222618
37.79041;-122.41565;1;1213029405;LINESTRING (-122.41781 37.79001, -122.41565 37.79041);194.94712455679624;56;3.481198652799933
37.79085;-122.41332;1;1213029344;LINESTRING (-122.41565 37.79041, -122.41332 37.79085);210.507184683403;61;3.450937453826279
37.79123;-122.40753;1;1213029284;LINESTRING (-122.41332 37.79085, -122.40753 37.79123);510.5298027464288;60;8.508830045773813
37.79195;-122.40334;1;1213029224;LINESTRING (-122.40753 37.79123, -122.40334 37.79195);376.7844335937391;60;6.279740559895652
37.79217;-122.40087;1;1213029161;LINESTRING (-122.40334 37.79195, -122.40087 37.79217);218.41482912356665;63;3.466902049580423
37.80045;-122.40148;1;1213029074;LINESTRING (-122.40087 37.79217, -122.40148 37.80045);922.2527725624728;87;10.600606581177848
37.80045;-122.40148;1;1213029053;LINESTRING (-122.40148 37.80045, -122.40148 37.80045);0.0;21;0.0
37.80421;-122.40252;1;1213028993;LINESTRING (-122.40148 37.80045, -122.40252 37.80421);427.96107413637935;60;7.132684568939656
37.80562;-122.40558;1;1213028964;LINESTRING (-122.40252 37.80421, -122.40558 37.80562);311.2154765301535;29;10.731568156212191
37.80557;-122.40594;0;1213028908;LINESTRING (-122.40558 37.80562, -122.40594 37.80557);32.112595509551575;56;0.5734392055277067
37.80559;-122.40595;1;1213028905;LINESTRING (-122.40594 37.80557, -122.40595 37.80559);2.391143575655989;3;0.7970478585519963
37.80598;-122.40709;1;1213028883;LINESTRING (-122.40595 37.80559, -122.40709 37.80598);109.13948250362337;22;4.960885568346517
37.80584;-122.41227;1;1213028821;LINESTRING (-122.40709 37.80598, -122.41227 37.80584);455.35092819792027;62;7.344369809643875
37.80548;-122.41558;1;1213028769;LINESTRING (-122.41227 37.80584, -122.41558 37.80548);293.54064991626933;52;5.645012498389795
37.80554;-122.41881;1;1213028700;LINESTRING (-122.41558 37.80548, -122.41881 37.80554);283.84901552488355;69;4.113753848186718
37.80357;-122.41836;1;1213028640;LINESTRING (-122.41881 37.80554, -122.41836 37.80357);222.59308751432243;60;3.709884791905374
37.80082;-122.41776;1;1213028599;LINESTRING (-122.41836 37.80357, -122.41776 37.80082);310.2966266784321;41;7.568210406791027
37.79747;-122.41699;1;1213028539;LINESTRING (-122.41776 37.80082, -122.41699 37.79747);378.5968070477671;60;6.309946784129451
37.79341;-122.41616;1;1213028479;LINESTRING (-122.41699 37.79747, -122.41616 37.79341);457.30411593644845;60;7.621735265607474
37.78943;-122.41523;1;1213028449;LINESTRING (-122.41616 37.79341, -122.41523 37.78943);450.03763443193117;30;15.001254481064372
37.78837;-122.41522;1;1213028359;LINESTRING (-122.41523 37.78943, -122.41522 37.78837);117.86989789866277;90;1.309665532207364
37.78684;-122.41464;1;1213028299;LINESTRING (-122.41522 37.78837, -122.41464 37.78684);177.59887584380118;60;2.959981264063353
37.78666;-122.41407;0;1213028294;LINESTRING (-122.41464 37.78684, -122.41407 37.78666);53.94070847964473;5;10.788141695928946
37.78698;-122.41069;0;1213028271;LINESTRING (-122.41407 37.78666, -122.41069 37.78698);299.1476610063337;23;13.00642004375364
37.78698;-122.41069;0;1213028250;LINESTRING (-122.41069 37.78698, -122.41069 37.78698);0.0;21;0.0
37.78801;-122.40339;0;1213028180;LINESTRING (-122.41069 37.78698, -122.40339 37.78801);651.6393345337233;70;9.309133350481762
37.78821;-122.40126;0;1213028140;LINESTRING (-122.40339 37.78801, -122.40126 37.78821);188.49106055066505;40;4.712276513766627
37.78821;-122.40126;0;1213028120;LINESTRING (-122.40126 37.78821, -122.40126 37.78821);0.0;20;0.0
37.78859;-122.40261;0;1213028059;LINESTRING (-122.40126 37.78821, -122.40261 37.78859);125.9316800134247;61;2.0644537707118804
37.78975;-122.404;0;1213027999;LINESTRING (-122.40261 37.78859, -122.404 37.78975);177.64239842710182;60;2.960706640451697
37.78755;-122.40646;0;1213027938;LINESTRING (-122.404 37.78975, -122.40646 37.78755);326.4560132796;61;5.351737922616393
37.787;-122.40764;1;1213027936;LINESTRING (-122.40646 37.78755, -122.40764 37.787);120.38551531920962;2;60.19275765960481
37.78923;-122.40872;1;1213027819;LINESTRING (-122.40764 37.787, -122.40872 37.78923);265.5061567861437;117;2.269283391334562
37.78978;-122.40367;1;1213027769;LINESTRING (-122.40872 37.78923, -122.40367 37.78978);447.9566153855876;50;8.959132307711752
37.79034;-122.40007;1;1213027716;LINESTRING (-122.40367 37.78978, -122.40007 37.79034);322.4132919495554;53;6.083269659425573
37.79268;-122.39733;1;1213027639;LINESTRING (-122.40007 37.79034, -122.39733 37.79268);354.5010332259985;77;4.603909522415565
37.79434;-122.39746;1;1213027579;LINESTRING (-122.39733 37.79268, -122.39746 37.79434);184.9366957658096;60;3.0822782627634933
37.79515;-122.39942;1;1213027519;LINESTRING (-122.39746 37.79434, -122.39942 37.79515);194.35030860794785;60;3.239171810132464
37.79515;-122.39942;0;1213027517;LINESTRING (-122.39942 37.79515, -122.39942 37.79515);0.0;2;0.0
37.794;-122.39898;0;1213027473;LINESTRING (-122.39942 37.79515, -122.39898 37.794);133.5909257742362;44;3.0361574039599137
37.794;-122.39898;0;1213027455;LINESTRING (-122.39898 37.794, -122.39898 37.794);0.0;18;0.0
37.79177;-122.39777;0;1213027416;LINESTRING (-122.39898 37.794, -122.39777 37.79177);269.79792950097504;39;6.917895628230129
37.79135;-122.3983;0;1213027335;LINESTRING (-122.39777 37.79177, -122.3983 37.79135);65.95448796125254;81;0.8142529377932413
37.79135;-122.3983;1;1213027333;LINESTRING (-122.3983 37.79135, -122.3983 37.79135);0.0;2;0.0
37.7911;-122.3987;1;1213027277;LINESTRING (-122.3983 37.79135, -122.3987 37.7911);44.81292460580736;56;0.8002307965322742
37.79149;-122.39687;1;1213027216;LINESTRING (-122.3987 37.7911, -122.39687 37.79149);166.54986722375224;61;2.7303256921926597
37.79232;-122.39995;1;1213027156;LINESTRING (-122.39687 37.79149, -122.39995 37.79232);285.94579117774435;60;4.7657631862957395
37.79228;-122.40301;1;1213027105;LINESTRING (-122.39995 37.79232, -122.40301 37.79228);268.9201683292084;51;5.2729444770433025
37.79219;-122.40303;0;1213027094;LINESTRING (-122.40301 37.79228, -122.40303 37.79219);10.160679714105559;11;0.923698155827778
37.79191;-122.40309;0;1213027035;LINESTRING (-122.40303 37.79219, -122.40309 37.79191);31.577817591512684;59;0.5352172473137743
37.79215;-122.40307;0;1213026965;LINESTRING (-122.40309 37.79191, -122.40307 37.79215);26.7445856033989;70;0.3820655086199843
37.79251;-122.40334;0;1213026905;LINESTRING (-122.40307 37.79215, -122.40334 37.79251);46.53267858923403;60;0.7755446431539005
37.79273;-122.40356;0;1213026845;LINESTRING (-122.40334 37.79251, -122.40356 37.79273);31.179091810131528;60;0.5196515301688588
37.79275;-122.40358;0;1213026795;LINESTRING (-122.40356 37.79273, -122.40358 37.79275);2.834461122441375;50;0.0566892224488275
37.79293;-122.4037;0;1213026725;LINESTRING (-122.40358 37.79275, -122.4037 37.79293);22.622719211938453;70;0.32318170302769217
37.79243;-122.40326;0;1213026665;LINESTRING (-122.4037 37.79293, -122.40326 37.79243);67.71918352354147;60;1.1286530587256913
37.79258;-122.40354;0;1213026604;LINESTRING (-122.40326 37.79243, -122.40354 37.79258);29.72433543796516;61;0.4872841875076256
37.79254;-122.40419;0;1213026553;LINESTRING (-122.40354 37.79258, -122.40419 37.79254);57.28847181258226;51;1.123303368874162
37.79232;-122.40461;0;1213026503;LINESTRING (-122.40419 37.79254, -122.40461 37.79232);44.276951514046246;50;0.885539030280925
37.79215;-122.40441;1;1213026485;LINESTRING (-122.40461 37.79232, -122.40441 37.79215);25.8104116046041;18;1.4339117558113388
37.79003;-122.40382;1;1213026430;LINESTRING (-122.40441 37.79215, -122.40382 37.79003);241.3669447274666;55;4.388489904135756
