latitude(y);longitude(x);hasPassenger;time;path;path_length;path_time;velocity_m_s
37.7638;-122.39769;0;1213088836;;;;
37.76127;-122.39841;0;1213088776;LINESTRING (-122.39769 37.7638, -122.39841 37.76127);288.35502419450734;60;4.805917069908456
37.76128;-122.39841;1;1213088750;LINESTRING (-122.39841 37.76127, -122.39841 37.76128);1.111949266008448;26;0.042767279461863386
37.76517;-122.41765;1;1213088508;LINESTRING (-122.39841 37.76128, -122.41765 37.76517);1745.7274349518493;242;7.213749731205989
37.76487;-122.4225;1;1213088443;LINESTRING (-122.41765 37.76517, -122.4225 37.76487);427.6317690477243;65;6.578950293041912
37.76482;-122.42382;1;1213088383;LINESTRING (-122.4225 37.76487, -122.42382 37.76482);116.16512029923622;60;1.9360853383206036
37.76479;-122.42381;0;1213088346;LINESTRING (-122.42382 37.76482, -122.42381 37.76479);3.449721092490639;37;0.0932357052024497
37.76484;-122.42382;0;1213088286;LINESTRING (-122.42381 37.76479, -122.42382 37.76484);5.628807524304222;60;0.0938134587384037
37.76485;-122.42385;0;1213088226;LINESTRING (-122.42382 37.76484, -122.42385 37.76485);2.8619362864401268;60;0.04769893810733545
37.76485;-122.4233;0;1213088166;LINESTRING (-122.42385 37.76485, -122.4233 37.76485);48.346662269007815;60;0.8057777044834636
37.76503;-122.42041;0;1213088110;LINESTRING (-122.4233 37.76485, -122.42041 37.76503);254.8266730830014;56;4.550476305053596
37.76501;-122.41868;0;1213088046;LINESTRING (-122.42041 37.76503, -122.41868 37.76501);152.08813931168226;64;2.3763771767450352
37.76385;-122.41735;0;1213087985;LINESTRING (-122.41868 37.76501, -122.41735 37.76385);174.08549507471176;61;2.8538605749952746
37.76584;-122.41762;0;1213087925;LINESTRING (-122.41735 37.76385, -122.41762 37.76584);222.54708469814256;60;3.709118078302376
37.76981;-122.41742;0;1213087875;LINESTRING (-122.41762 37.76584, -122.41742 37.76981);441.7937677707232;50;8.835875355414464
37.7697;-122.41533;0;1213087805;LINESTRING (-122.41742 37.76981, -122.41533 37.7697);184.11187790379594;70;2.630169684339942
37.76932;-122.40823;0;1213087745;LINESTRING (-122.41533 37.7697, -122.40823 37.76932);625.500945457845;60;10.42501575763075
37.77008;-122.40708;0;1213087687;LINESTRING (-122.40823 37.76932, -122.40708 37.77008);131.7541880883616;58;2.2716239325579584
37.77239;-122.40411;0;1213087625;LINESTRING (-122.40708 37.77008, -122.40411 37.77239);366.22945217962683;62;5.906926648058497
37.77299;-122.40305;0;1213087565;LINESTRING (-122.40411 37.77239, -122.40305 37.77299);114.5918965925913;60;1.909864943209855
37.77125;-122.40238;1;1213087526;LINESTRING (-122.40305 37.77299, -122.40238 37.77125);202.24275552304974;39;5.185711680078199
37.76916;-122.40843;1;1213087466;LINESTRING (-122.40238 37.77125, -122.40843 37.76916);580.3386622414689;60;9.672311037357815
37.76949;-122.41116;1;1213087401;LINESTRING (-122.40843 37.76916, -122.41116 37.76949);242.75012981462658;65;3.734617381763486
37.76942;-122.41528;1;1213087346;LINESTRING (-122.41116 37.76949, -122.41528 37.76942);362.2215406299871;55;6.585846193272492
37.76964;-122.41783;1;1213087286;LINESTRING (-122.41528 37.76942, -122.41783 37.76964);225.46953182160289;60;3.7578255303600483
37.76988;-122.42254;1;1213087225;LINESTRING (-122.41783 37.76964, -122.42254 37.76988);414.85499043305833;61;6.800901482509153
37.76833;-122.42442;1;1213087160;LINESTRING (-122.42254 37.76988, -122.42442 37.76833);238.77231383474643;65;3.673420212842253
37.7649;-122.42383;1;1213087100;LINESTRING (-122.42442 37.76833, -122.42383 37.7649);384.9084446320242;60;6.41514074386707
37.76486;-122.4237;0;1213087047;LINESTRING (-122.42383 37.7649, -122.4237 37.76486);12.262467177673141;53;0.23136730523911586
37.76806;-122.42222;0;1213086987;LINESTRING (-122.4237 37.76486, -122.42222 37.76806);378.8600101871187;60;6.314333503118645
37.76992;-122.42248;0;1213086927;LINESTRING (-122.42222 37.76806, -122.42248 37.76992);208.0813676223918;60;3.46802279370653
37.76995;-122.42324;0;1213086867;LINESTRING (-122.42248 37.76992, -122.42324 37.76995);66.88494200032027;60;1.1147490333386711
37.76975;-122.42368;1;1213086837;LINESTRING (-122.42324 37.76995, -122.42368 37.76975);44.61284612881305;30;1.4870948709604348
37.76628;-122.42419;1;1213086773;LINESTRING (-122.42368 37.76975, -122.42419 37.76628);388.44181843590036;64;6.069403413060943
37.76434;-122.42185;1;1213086712;LINESTRING (-122.42419 37.76628, -122.42185 37.76434);298.0661624352055;61;4.88633053172468
37.76435;-122.42185;0;1213086710;LINESTRING (-122.42185 37.76434, -122.42185 37.76435);1.1119492667985356;2;0.5559746333992678
37.76335;-122.42099;0;1213086650;LINESTRING (-122.42185 37.76435, -122.42099 37.76335);134.45933236326488;60;2.2409888727210814
37.76195;-122.41937;0;1213086589;LINESTRING (-122.42099 37.76335, -122.41937 37.76195);210.9830376856856;61;3.458738322716157
37.76032;-122.41918;0;1213086529;LINESTRING (-122.41937 37.76195, -122.41918 37.76032);182.01568721027166;60;3.033594786837861
37.75708;-122.4189;0;1213086468;LINESTRING (-122.41918 37.76032, -122.4189 37.75708);361.11146695707436;61;5.919860114050399
37.75512;-122.41873;0;1213086408;LINESTRING (-122.4189 37.75708, -122.41873 37.75512);218.4538882971715;60;3.6408981382861914
37.75168;-122.41834;0;1213086347;LINESTRING (-122.41873 37.75512, -122.41834 37.75168);384.04420412920297;61;6.295806625068901
37.74797;-122.41827;0;1213086286;LINESTRING (-122.41834 37.75168, -122.41827 37.74797);412.5790835984673;61;6.763591534401104
37.74648;-122.41924;0;1213086226;LINESTRING (-122.41827 37.74797, -122.41924 37.74648);186.34310393265645;60;3.1057183988776074
37.7425;-122.42188;0;1213086166;LINESTRING (-122.41924 37.74648, -122.42188 37.7425);499.7389131262599;60;8.328981885437665
37.74022;-122.42367;0;1213086106;LINESTRING (-122.42188 37.7425, -122.42367 37.74022);298.4095435639675;60;4.973492392732791
37.74011;-122.4237;0;1213086046;LINESTRING (-122.42367 37.74022, -122.4237 37.74011);12.512675995718679;60;0.20854459992864466
37.74019;-122.42367;0;1213085986;LINESTRING (-122.4237 37.74011, -122.42367 37.74019);9.27849592521602;60;0.15464159875360034
37.74022;-122.42361;0;1213085926;LINESTRING (-122.42367 37.74019, -122.42361 37.74022);6.242067441068437;60;0.10403445735114063
37.74034;-122.42362;0;1213085866;LINESTRING (-122.42361 37.74022, -122.42362 37.74034);13.372333234159697;60;0.2228722205693283
37.74033;-122.42361;0;1213085806;LINESTRING (-122.42362 37.74034, -122.42361 37.74033);1.417616836567936;60;0.02362694727613227
37.74035;-122.42361;0;1213085746;LINESTRING (-122.42361 37.74033, -122.42361 37.74035);2.2238985328069827;60;0.03706497554678304
37.74042;-122.4236;0;1213085690;LINESTRING (-122.42361 37.74035, -122.4236 37.74042);7.833155983810999;56;0.1398777854251964
37.74031;-122.42359;0;1213085626;LINESTRING (-122.4236 37.74042, -122.42359 37.74031);12.263008497176433;64;0.19160950776838176
37.74148;-122.42258;0;1213085566;LINESTRING (-122.42359 37.74031, -122.42258 37.74148);157.5209975270897;60;2.6253499587848284
37.74209;-122.4225;0;1213085505;LINESTRING (-122.42258 37.74148, -122.4225 37.74209);68.1926950176057;61;1.1179130330755034
37.74209;-122.4225;0;1213085445;LINESTRING (-122.4225 37.74209, -122.4225 37.74209);0.0;60;0.0
37.74011;-122.42358;0;1213085390;LINESTRING (-122.4225 37.74209, -122.42358 37.74011);239.7739347271635;55;4.359526085948427
37.74218;-122.42216;0;1213085325;LINESTRING (-122.42358 37.74011, -122.42216 37.74218);261.85956224278226;65;4.028608649888958
37.74404;-122.42092;0;1213085270;LINESTRING (-122.42216 37.74218, -122.42092 37.74404);233.80227080856145;55;4.250950378337481
37.74692;-122.41908;0;1213085210;LINESTRING (-122.42092 37.74404, -122.41908 37.74692);358.7876549038695;60;5.979794248397825
37.74957;-122.41822;0;1213085151;LINESTRING (-122.41908 37.74692, -122.41822 37.74957);304.2133967488215;59;5.156159266929178
37.75309;-122.41853;0;1213085090;LINESTRING (-122.41822 37.74957, -122.41853 37.75309);392.35391977227874;61;6.432031471676701
37.75618;-122.41885;0;1213085035;LINESTRING (-122.41853 37.75309, -122.41885 37.75618);344.7421384187897;55;6.2680388803416305
37.75851;-122.419;0;1213084965;LINESTRING (-122.41885 37.75618, -122.419 37.75851);259.41955075397675;70;3.705993582199668
37.76055;-122.41924;0;1213084904;LINESTRING (-122.419 37.75851, -122.41924 37.76055);227.81671463532882;61;3.7347002399234235
37.76201;-122.41661;0;1213084844;LINESTRING (-122.41924 37.76055, -122.41661 37.76201);282.502047721692;60;4.708367462028201
37.76349;-122.41789;0;1213084783;LINESTRING (-122.41661 37.76201, -122.41789 37.76349);199.35728722431213;61;3.2681522495788875
37.76171;-122.41931;0;1213084723;LINESTRING (-122.41789 37.76349, -122.41931 37.76171);234.0013626192418;60;3.900022710320697
37.76026;-122.41938;0;1213084661;LINESTRING (-122.41931 37.76171, -122.41938 37.76026);161.350027403296;62;2.6024197968273546
37.76098;-122.42156;0;1213084601;LINESTRING (-122.41938 37.76026, -122.42156 37.76098);207.69057653722788;60;3.461509608953798
37.76488;-122.42211;0;1213084540;LINESTRING (-122.42156 37.76098, -122.42211 37.76488);436.3469975141998;61;7.1532294674458985
37.76469;-122.42521;0;1213084480;LINESTRING (-122.42211 37.76488, -122.42521 37.76469);273.3173766075177;60;4.555289610125295
37.76468;-122.42627;0;1213084418;LINESTRING (-122.42521 37.76469, -122.42627 37.76468);93.18404610556024;62;1.5029684855735523
37.76492;-122.42261;0;1213084358;LINESTRING (-122.42627 37.76468, -122.42261 37.76492);322.83020240026417;60;5.380503373337736
37.76516;-122.42094;0;1213084297;LINESTRING (-122.42261 37.76492, -122.42094 37.76516);149.20368731749437;61;2.4459620871720387
37.7643;-122.41957;0;1213084242;LINESTRING (-122.42094 37.76516, -122.41957 37.7643);153.77707301946995;55;2.795946782172181
37.7617;-122.4193;0;1213084176;LINESTRING (-122.41957 37.7643, -122.4193 37.7617);290.07941907780946;66;4.395142713300143
37.75692;-122.41882;0;1213084121;LINESTRING (-122.4193 37.7617, -122.41882 37.75692);533.1841086261838;55;9.69425652047607
37.75404;-122.41854;0;1213084062;LINESTRING (-122.41882 37.75692, -122.41854 37.75404);321.18607185103417;59;5.443831726288715
37.75236;-122.41706;0;1213083996;LINESTRING (-122.41854 37.75404, -122.41706 37.75236);227.6564461162808;66;3.449340092670921
37.75272;-122.41086;0;1213083935;LINESTRING (-122.41706 37.75236, -122.41086 37.75272);546.5573249050586;61;8.959956145984568
37.75282;-122.40869;0;1213083878;LINESTRING (-122.41086 37.75272, -122.40869 37.75282);191.10448042426466;57;3.3527101828818364
37.75614;-122.40851;0;1213083814;LINESTRING (-122.40869 37.75282, -122.40851 37.75614);369.50617384555744;64;5.773533966336835
37.757;-122.40861;1;1213083762;LINESTRING (-122.40851 37.75614, -122.40861 37.757);96.03088907021608;52;1.8467478667349246
37.75749;-122.41111;1;1213083708;LINESTRING (-122.40861 37.757, -122.41111 37.75749);226.43318214507036;54;4.1932070767605625
37.7572;-122.41608;1;1213083642;LINESTRING (-122.41111 37.75749, -122.41608 37.7572);438.11069148779853;66;6.63804078011816
37.75651;-122.41887;1;1213083582;LINESTRING (-122.41608 37.7572, -122.41887 37.75651);256.9959848958038;60;4.283266414930064
37.7565;-122.41886;0;1213083575;LINESTRING (-122.41887 37.75651, -122.41886 37.7565);1.4174976782464777;7;0.2024996683209254
37.75294;-122.4185;0;1213083526;LINESTRING (-122.41886 37.7565, -122.4185 37.75294);397.11714494885103;49;8.104431529568389
37.74855;-122.41813;0;1213083455;LINESTRING (-122.4185 37.75294, -122.41813 37.74855);489.2284471058003;71;6.890541508532398
37.74665;-122.41917;0;1213083399;LINESTRING (-122.41813 37.74855, -122.41917 37.74665);230.20973755193987;56;4.110888170570354
37.74302;-122.42154;0;1213083339;LINESTRING (-122.41917 37.74665, -122.42154 37.74302);454.2557038411594;60;7.570928397352657
37.73869;-122.42395;0;1213083275;LINESTRING (-122.42154 37.74302, -122.42395 37.73869);526.0467748063569;64;8.219480856349326
37.73466;-122.42541;0;1213083220;LINESTRING (-122.42395 37.73869, -122.42541 37.73466);466.14466190291296;55;8.475357489143873
37.73066;-122.42923;0;1213083153;LINESTRING (-122.42541 37.73466, -122.42923 37.73066);557.388323048337;67;8.319228702213985
37.7275;-122.43251;0;1213083093;LINESTRING (-122.42923 37.73066, -122.43251 37.7275);454.61521561199544;60;7.576920260199924
37.72447;-122.43496;0;1213083032;LINESTRING (-122.43251 37.7275, -122.43496 37.72447);399.93150917090634;61;6.556254248703382
37.72203;-122.43382;0;1213082972;LINESTRING (-122.43496 37.72447, -122.43382 37.72203);289.249708202037;60;4.82082847003395
37.71989;-122.42921;0;1213082911;LINESTRING (-122.43382 37.72203, -122.42921 37.71989);470.1406111654026;61;7.707223133859059
37.71958;-122.42871;0;1213082851;LINESTRING (-122.42921 37.71989, -122.42871 37.71958);55.87756194141237;60;0.9312926990235394
37.7196;-122.4287;0;1213082791;LINESTRING (-122.42871 37.71958, -122.4287 37.7196);2.391519253592561;60;0.03985865422654268
37.71959;-122.42872;0;1213082731;LINESTRING (-122.4287 37.7196, -122.42872 37.71959);2.081102924636199;60;0.03468504874393665
37.71962;-122.42874;0;1213082671;LINESTRING (-122.42872 37.71959, -122.42874 37.71962);3.771264764248023;60;0.06285441273746704
37.71957;-122.42871;0;1213082611;LINESTRING (-122.42874 37.71962, -122.42871 37.71957);6.154147809844;60;0.10256913016406667
37.71958;-122.42871;0;1213082551;LINESTRING (-122.42871 37.71957, -122.42871 37.71958);1.1119492667985356;60;0.01853248777997559
37.7196;-122.42871;0;1213082491;LINESTRING (-122.42871 37.71958, -122.42871 37.7196);2.2238985328069827;60;0.03706497554678304
37.71961;-122.42873;0;1213082431;LINESTRING (-122.42871 37.7196, -122.42873 37.71961);2.081102724965706;60;0.0346850454160951
37.71961;-122.42873;0;1213082371;LINESTRING (-122.42873 37.71961, -122.42873 37.71961);0.0;60;0.0
37.71959;-122.42874;0;1213082311;LINESTRING (-122.42873 37.71961, -122.42874 37.71959);2.391519211118755;60;0.03985865351864592
37.71959;-122.4288;0;1213082261;LINESTRING (-122.42874 37.71959, -122.4288 37.71959);5.277407286893315;50;0.10554814573786629
37.71965;-122.42875;0;1213082189;LINESTRING (-122.4288 37.71959, -122.42875 37.71965);7.990775803985665;72;0.11098299727757868
37.71963;-122.42873;0;1213082129;LINESTRING (-122.42875 37.71965, -122.42873 37.71963);2.835538597094588;60;0.04725897661824314
37.71964;-122.42872;0;1213082071;LINESTRING (-122.42873 37.71963, -122.42872 37.71964);1.4177693354553913;58;0.02444429888716192
37.71965;-122.42871;0;1213082014;LINESTRING (-122.42872 37.71964, -122.42871 37.71965);1.4177692624146563;57;0.024873144954643094
37.71963;-122.42874;0;1213081948;LINESTRING (-122.42871 37.71965, -122.42874 37.71963);3.4508654290986036;66;0.052285839834827326
37.71962;-122.42874;0;1213081888;LINESTRING (-122.42874 37.71963, -122.42874 37.71962);1.1119492667985356;60;0.01853248777997559
37.7196;-122.42873;0;1213081828;LINESTRING (-122.42874 37.71962, -122.42873 37.7196);2.391519166715812;60;0.03985865277859687
37.71941;-122.4282;0;1213081771;LINESTRING (-122.42873 37.7196, -122.4282 37.71941);51.181153156972066;57;0.8979149676661766
37.72073;-122.43103;0;1213081713;LINESTRING (-122.4282 37.71941, -122.43103 37.72073);288.9685109559333;58;4.982215706136781
37.72441;-122.42853;0;1213081654;LINESTRING (-122.43103 37.72073, -122.42853 37.72441);464.5331455209338;59;7.873443144422606
37.72864;-122.42574;0;1213081588;LINESTRING (-122.42853 37.72441, -122.42574 37.72864);530.5120187025937;66;8.038060889433238
37.73145;-122.42621;0;1213081542;LINESTRING (-122.42574 37.72864, -122.42621 37.73145);315.1798364516299;46;6.851735575035433
37.73238;-122.41471;0;1213081541;LINESTRING (-122.42621 37.73145, -122.41471 37.73238);1016.6080224422622;1;1016.6080224422622
37.75009;-122.39366;0;1213081540;LINESTRING (-122.41471 37.73238, -122.39366 37.75009);2702.592563556723;1;2702.592563556723
37.74989;-122.3944;0;1213081539;LINESTRING (-122.39366 37.75009, -122.3944 37.74989);68.75715047912354;1;68.75715047912354
37.74991;-122.39441;0;1213081182;LINESTRING (-122.3944 37.74989, -122.39441 37.74991);2.391386873375706;357;0.006698562670520185
37.74989;-122.3943;0;1213081116;LINESTRING (-122.39441 37.74991, -122.3943 37.74989);9.923684328080492;66;0.15035885345576502
37.74988;-122.39424;0;1213081056;LINESTRING (-122.3943 37.74989, -122.39424 37.74988);5.391166506547248;60;0.08985277510912079
37.74993;-122.39421;0;1213080996;LINESTRING (-122.39424 37.74988, -122.39421 37.74993);6.153684814742311;60;0.10256141357903852
37.74996;-122.39416;0;1213080947;LINESTRING (-122.39421 37.74993, -122.39416 37.74996);5.518425448479143;49;0.11262092751998251
37.74993;-122.39425;0;1213080876;LINESTRING (-122.39416 37.74996, -122.39425 37.74993);8.587277248128895;71;0.12094756687505487
37.74992;-122.39427;0;1213080821;LINESTRING (-122.39425 37.74993, -122.39427 37.74992);2.080493947468744;55;0.037827162681249894
37.74979;-122.39517;0;1213080760;LINESTRING (-122.39427 37.74992, -122.39517 37.74979);80.43828129482763;61;1.3186603490955349
37.74938;-122.40022;0;1213080711;LINESTRING (-122.39517 37.74979, -122.40022 37.74938);446.3363089022954;49;9.108904263312152
37.75598;-122.40329;0;1213080648;LINESTRING (-122.40022 37.74938, -122.40329 37.75598);781.9456713815798;63;12.41183605367587
37.75598;-122.40329;0;1213080634;LINESTRING (-122.40329 37.75598, -122.40329 37.75598);0.0;14;0.0
37.76931;-122.40743;0;1213080574;LINESTRING (-122.40329 37.75598, -122.40743 37.76931);1526.2521174509393;60;25.437535290848988
37.77309;-122.41321;0;1213080520;LINESTRING (-122.40743 37.76931, -122.41321 37.77309);659.3683710714245;54;12.210525390211565
37.77576;-122.41228;0;1213080454;LINESTRING (-122.41321 37.77309, -122.41228 37.77576);307.9370760688647;66;4.6657132737706775
37.77861;-122.41486;0;1213080393;LINESTRING (-122.41228 37.77576, -122.41486 37.77861);389.67367987334916;61;6.388093112677855
37.77649;-122.41483;0;1213080339;LINESTRING (-122.41486 37.77861, -122.41483 37.77649);235.7479892061525;54;4.365703503817639
37.77773;-122.41364;0;1213080286;LINESTRING (-122.41483 37.77649, -122.41364 37.77773);173.06027679217945;53;3.2652882413618762
37.77773;-122.41364;0;1213080273;LINESTRING (-122.41364 37.77773, -122.41364 37.77773);0.0;13;0.0
37.77786;-122.41378;0;1213080213;LINESTRING (-122.41364 37.77773, -122.41378 37.77786);18.982937052287518;60;0.316382284204792
37.77782;-122.41382;1;1213080163;LINESTRING (-122.41378 37.77786, -122.41382 37.77782);5.6693616701879606;50;0.11338723340375921
37.7789;-122.41502;1;1213080102;LINESTRING (-122.41382 37.77782, -122.41502 37.7789);159.82635392011375;61;2.6201041626248154
37.78402;-122.41606;1;1213080042;LINESTRING (-122.41502 37.7789, -122.41606 37.78402);576.6079417338747;60;9.610132362231244
37.78852;-122.41696;1;1213079987;LINESTRING (-122.41606 37.78402, -122.41696 37.78852);506.58909277008684;55;9.210710777637942
37.79134;-122.4158;1;1213079922;LINESTRING (-122.41696 37.78852, -122.4158 37.79134);329.7215071239869;65;5.07263857113826
37.79484;-122.41655;1;1213079862;LINESTRING (-122.4158 37.79134, -122.41655 37.79484);394.72256501545525;60;6.578709416924254
37.79966;-122.41751;1;1213079802;LINESTRING (-122.41655 37.79484, -122.41751 37.79966);542.5564895331809;60;9.042608158886347
37.80218;-122.41866;1;1213079742;LINESTRING (-122.41751 37.79966, -122.41866 37.80218);297.87117319462925;60;4.964519553243821
37.80325;-122.41988;1;1213079682;LINESTRING (-122.41866 37.80218, -122.41988 37.80325);160.14025653232048;60;2.6690042755386747
37.80585;-122.4199;1;1213079622;LINESTRING (-122.41988 37.80325, -122.4199 37.80585);289.11214887566695;60;4.8185358145944495
37.80592;-122.41705;1;1213079563;LINESTRING (-122.4199 37.80585, -122.41705 37.80592);250.50550498420034;59;4.245856016681362
37.8049;-122.41669;0;1213079528;LINESTRING (-122.41705 37.80592, -122.41669 37.8049);117.74609516768719;35;3.3641741476482054
37.80099;-122.41112;0;1213079463;LINESTRING (-122.41669 37.8049, -122.41112 37.80099);654.6047769521228;65;10.070842722340352
37.79873;-122.40795;0;1213079403;LINESTRING (-122.41112 37.80099, -122.40795 37.79873);375.1342369304889;60;6.252237282174815
37.79776;-122.40644;0;1213079342;LINESTRING (-122.40795 37.79873, -122.40644 37.79776);170.98499050611787;61;2.803032631247834
37.7981;-122.40565;0;1213079295;LINESTRING (-122.40644 37.79776, -122.40565 37.7981);79.04039479682417;47;1.6817105275920037
37.79792;-122.4084;0;1213079226;LINESTRING (-122.40565 37.7981, -122.4084 37.79792);242.45244938893146;69;3.51380361433234
37.79629;-122.41797;0;1213079161;LINESTRING (-122.4084 37.79792, -122.41797 37.79629);860.1770392065982;65;13.233492910870742
37.79591;-122.42191;0;1213079101;LINESTRING (-122.41797 37.79629, -122.42191 37.79591);348.7606248341574;60;5.81267708056929
37.79495;-122.42258;0;1213079046;LINESTRING (-122.42191 37.79591, -122.42258 37.79495);121.9044908057203;55;2.216445287376733
37.79516;-122.42161;1;1213079035;LINESTRING (-122.42258 37.79495, -122.42161 37.79516);88.37197541418371;11;8.033815946743973
37.79601;-122.42165;1;1213078966;LINESTRING (-122.42161 37.79516, -122.42165 37.79601);94.58101310948867;69;1.370739320427372
37.79769;-122.4086;1;1213078846;LINESTRING (-122.42165 37.79601, -122.4086 37.79769);1161.7553830846134;120;9.681294859038445
37.79862;-122.40868;1;1213078786;LINESTRING (-122.4086 37.79769, -122.40868 37.79862);103.64989666391168;60;1.7274982777318613
37.79763;-122.40631;1;1213078726;LINESTRING (-122.40868 37.79862, -122.40631 37.79763);235.54332754716413;60;3.9257221257860686
37.79761;-122.40625;0;1213078700;LINESTRING (-122.40631 37.79763, -122.40625 37.79761);5.7217182148937145;26;0.2200660851882198
37.79754;-122.40937;0;1213078583;LINESTRING (-122.40625 37.79761, -122.40937 37.79754);274.24651237538444;117;2.343987285259696
37.79611;-122.41983;0;1213078518;LINESTRING (-122.40937 37.79754, -122.41983 37.79611);932.7216535019447;65;14.349563900029919
37.79472;-122.42149;0;1213078468;LINESTRING (-122.41983 37.79611, -122.42149 37.79472);212.51786931911136;50;4.250357386382227
37.79109;-122.42083;0;1213078398;LINESTRING (-122.42149 37.79472, -122.42083 37.79109);407.7825410124712;70;5.825464871606731
37.78836;-122.42042;0;1213078346;LINESTRING (-122.42083 37.79109, -122.42042 37.78836);305.6926622647598;52;5.878705043553073
37.78577;-122.41966;0;1213078277;LINESTRING (-122.42042 37.78836, -122.41966 37.78577);295.6373442031827;69;4.284599191350474
37.78622;-122.41479;0;1213078226;LINESTRING (-122.41966 37.78577, -122.41479 37.78622);430.8805747317704;51;8.448638720230793
37.78251;-122.41408;0;1213078156;LINESTRING (-122.41479 37.78622, -122.41408 37.78251);417.2250210595373;70;5.960357443707676
37.78305;-122.41231;0;1213078100;LINESTRING (-122.41408 37.78251, -122.41231 37.78305);166.73760639964652;56;2.977457257136545
37.78451;-122.41269;1;1213078067;LINESTRING (-122.41231 37.78305, -122.41269 37.78451);165.74367545692047;33;5.022535619906681
37.78451;-122.41269;1;1213078054;LINESTRING (-122.41269 37.78451, -122.41269 37.78451);0.0;13;0.0
37.78811;-122.41355;1;1213077997;LINESTRING (-122.41269 37.78451, -122.41355 37.78811);407.37330400053077;57;7.14690007018475
37.79126;-122.41449;1;1213077933;LINESTRING (-122.41355 37.78811, -122.41449 37.79126);359.87195293371883;64;5.622999264589357
37.79138;-122.41584;1;1213077879;LINESTRING (-122.41449 37.79126, -122.41584 37.79138);119.37468440718156;54;2.210642303836696
37.79455;-122.41651;1;1213077812;LINESTRING (-122.41584 37.79138, -122.41651 37.79455);357.370561792238;67;5.333888981973701
37.79944;-122.41758;1;1213077752;LINESTRING (-122.41651 37.79455, -122.41758 37.79944);551.8111470857593;60;9.196852451429322
37.80345;-122.41823;1;1213077692;LINESTRING (-122.41758 37.79944, -122.41823 37.80345);449.53394781371617;60;7.492232463561936
37.80673;-122.41964;1;1213077632;LINESTRING (-122.41823 37.80345, -122.41964 37.80673);385.1823252968367;60;6.419705421613945
37.80672;-122.42012;0;1213077607;LINESTRING (-122.41964 37.80673, -122.42012 37.80672);42.18420750536677;25;1.6873683002146709
37.80645;-122.42207;0;1213077547;LINESTRING (-122.42012 37.80672, -122.42207 37.80645);173.9249445722374;60;2.8987490762039565
37.80528;-122.42377;0;1213077487;LINESTRING (-122.42207 37.80645, -122.42377 37.80528);198.06967048674517;60;3.3011611747790863
37.79856;-122.42391;0;1213077306;LINESTRING (-122.42377 37.80528, -122.42391 37.79856);747.3311382498131;181;4.12890131629731
37.79512;-122.42322;0;1213077246;LINESTRING (-122.42391 37.79856, -122.42322 37.79512);387.2853378860373;60;6.454755631433955
37.79191;-122.42262;0;1213077186;LINESTRING (-122.42322 37.79512, -122.42262 37.79191);360.80832396595355;60;6.013472066099226
37.78599;-122.41924;0;1213077071;LINESTRING (-122.42262 37.79191, -122.41924 37.78599);722.1791644883816;115;6.279818821638101
37.78643;-122.41646;0;1213077005;LINESTRING (-122.41924 37.78599, -122.41646 37.78643);249.15081227252773;66;3.775012307159511
37.78707;-122.41831;0;1213076944;LINESTRING (-122.41646 37.78643, -122.41831 37.78707);177.4660972981048;61;2.9092802835754887
37.78782;-122.42025;0;1213076887;LINESTRING (-122.41831 37.78707, -122.42025 37.78782);189.78480161950432;57;3.3295579231491987
37.78977;-122.41993;0;1213076830;LINESTRING (-122.42025 37.78782, -122.41993 37.78977);218.64588190781743;57;3.8358926650494287
37.79026;-122.41729;0;1213076776;LINESTRING (-122.41993 37.78977, -122.41729 37.79026);238.29752255077972;54;4.412917084273698
37.79203;-122.41762;0;1213076704;LINESTRING (-122.41729 37.79026, -122.41762 37.79203);198.93973373987092;72;2.763051857498207
37.79491;-122.41824;0;1213076644;LINESTRING (-122.41762 37.79203, -122.41824 37.79491);324.84224512183647;60;5.414037418697275
37.7984;-122.4189;0;1213076584;LINESTRING (-122.41824 37.79491, -122.4189 37.7984);392.37929790594444;60;6.539654965099074
37.79943;-122.41909;0;1213076524;LINESTRING (-122.4189 37.7984, -122.41909 37.79943);115.74102072764609;60;1.9290170121274348
37.79999;-122.41918;0;1213076464;LINESTRING (-122.41909 37.79943, -122.41918 37.79999);62.769239020717;60;1.0461539836786167
37.80007;-122.41918;1;1213076427;LINESTRING (-122.41918 37.79999, -122.41918 37.80007);8.89559413122793;37;0.2404214630061603
37.79872;-122.42251;1;1213076363;LINESTRING (-122.41918 37.80007, -122.42251 37.79872);328.8421853198921;64;5.138159145623314
37.79855;-122.42425;1;1213076302;LINESTRING (-122.42251 37.79872, -122.42425 37.79855);154.04557681519748;61;2.525337324839303
37.79452;-122.42485;1;1213076253;LINESTRING (-122.42425 37.79855, -122.42485 37.79452);451.2060119020539;49;9.208285957184772
37.78907;-122.42375;1;1213076189;LINESTRING (-122.42485 37.79452, -122.42375 37.78907);613.6723508601126;64;9.58863048218926
37.78774;-122.42808;1;1213076122;LINESTRING (-122.42375 37.78907, -122.42808 37.78774);408.2286024048803;67;6.092964214998213
37.78706;-122.43333;1;1213076060;LINESTRING (-122.42808 37.78774, -122.43333 37.78706);467.50528757737106;62;7.540407864151146
37.78494;-122.43304;1;1213076000;LINESTRING (-122.43333 37.78706, -122.43304 37.78494);237.1067831585392;60;3.9517797193089867
